elementcd,enddate,ordinal,storedunitcd,element_name,dataprecision,stationtriplet,begindate,duration,originalunitcd,datasource,flag,value,date,snowyeardate,snowyear,nthdayofyear
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,V,33.0,2005-02-20,2004-05-23,2004,143
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,V,36.0,2005-02-21,2004-05-24,2004,144
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,V,36.0,2005-02-22,2004-05-25,2004,145
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,V,34.0,2005-02-23,2004-05-26,2004,146
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,V,34.0,2005-02-24,2004-05-27,2004,147
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,V,33.0,2005-02-25,2004-05-28,2004,148
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,V,33.0,2005-02-26,2004-05-29,2004,149
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,V,32.0,2005-02-27,2004-05-30,2004,150
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,V,32.0,2005-02-28,2004-05-31,2004,151
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,V,31.0,2005-03-01,2004-06-01,2004,152
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,V,33.0,2005-03-02,2004-06-02,2004,153
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,V,33.0,2005-03-03,2004-06-03,2004,154
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,V,32.0,2005-03-04,2004-06-04,2004,155
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,V,32.0,2005-03-05,2004-06-05,2004,156
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,V,31.0,2005-03-06,2004-06-06,2004,157
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,V,30.0,2005-03-07,2004-06-07,2004,158
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,V,28.0,2005-03-08,2004-06-08,2004,159
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,V,27.0,2005-03-09,2004-06-09,2004,160
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,V,26.0,2005-03-10,2004-06-10,2004,161
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,V,25.0,2005-03-11,2004-06-11,2004,162
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,V,23.0,2005-03-12,2004-06-12,2004,163
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,V,22.0,2005-03-13,2004-06-13,2004,164
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,V,21.0,2005-03-14,2004-06-14,2004,165
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,V,21.0,2005-03-15,2004-06-15,2004,166
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,V,19.0,2005-03-16,2004-06-16,2004,167
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,V,17.0,2005-03-17,2004-06-17,2004,168
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,V,19.0,2005-03-18,2004-06-18,2004,169
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,V,16.0,2005-03-19,2004-06-19,2004,170
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,V,18.0,2005-03-20,2004-06-20,2004,171
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,V,19.0,2005-03-21,2004-06-21,2004,172
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,E,22.0,2005-03-22,2004-06-22,2004,173
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,V,23.0,2005-03-23,2004-06-23,2004,174
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,E,21.0,2005-03-24,2004-06-24,2004,175
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,V,23.0,2005-03-25,2004-06-25,2004,176
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,V,22.0,2005-03-26,2004-06-26,2004,177
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,V,21.0,2005-03-27,2004-06-27,2004,178
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,V,28.0,2005-03-28,2004-06-28,2004,179
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,E,28.0,2005-03-29,2004-06-29,2004,180
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,V,31.0,2005-03-30,2004-06-30,2004,181
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,V,30.0,2005-03-31,2004-07-01,2004,182
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,V,27.0,2005-04-01,2004-07-02,2004,183
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,V,25.0,2005-04-02,2004-07-03,2004,184
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,E,25.0,2005-04-03,2004-07-04,2004,185
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,E,31.0,2005-04-04,2004-07-05,2004,186
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,V,29.0,2005-04-05,2004-07-06,2004,187
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,V,26.0,2005-04-06,2004-07-07,2004,188
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,V,24.0,2005-04-07,2004-07-08,2004,189
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,V,25.0,2005-04-08,2004-07-09,2004,190
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,E,26.0,2005-04-09,2004-07-10,2004,191
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,V,26.0,2005-04-10,2004-07-11,2004,192
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,V,25.0,2005-04-11,2004-07-12,2004,193
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,V,23.0,2005-04-12,2004-07-13,2004,194
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,V,23.0,2005-04-13,2004-07-14,2004,195
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,E,23.0,2005-04-14,2004-07-15,2004,196
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,V,23.0,2005-04-15,2004-07-16,2004,197
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,V,22.0,2005-04-16,2004-07-17,2004,198
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,V,20.0,2005-04-17,2004-07-18,2004,199
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,V,20.0,2005-04-18,2004-07-19,2004,200
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,V,21.0,2005-04-19,2004-07-20,2004,201
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,V,22.0,2005-04-20,2004-07-21,2004,202
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,V,21.0,2005-04-21,2004-07-22,2004,203
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,V,20.0,2005-04-22,2004-07-23,2004,204
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,V,18.0,2005-04-23,2004-07-24,2004,205
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,V,17.0,2005-04-24,2004-07-25,2004,206
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,V,15.0,2005-04-25,2004-07-26,2004,207
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,V,13.0,2005-04-26,2004-07-27,2004,208
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,V,11.0,2005-04-27,2004-07-28,2004,209
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,V,10.0,2005-04-28,2004-07-29,2004,210
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,V,9.0,2005-04-29,2004-07-30,2004,211
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,V,7.0,2005-04-30,2004-07-31,2004,212
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,V,5.0,2005-05-01,2004-08-01,2004,213
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,V,4.0,2005-05-02,2004-08-02,2004,214
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,V,2.0,2005-05-03,2004-08-03,2004,215
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,V,1.0,2005-05-04,2004-08-04,2004,216
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,V,2.0,2005-05-05,2004-08-05,2004,217
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,V,1.0,2005-05-06,2004-08-06,2004,218
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,V,1.0,2005-05-07,2004-08-07,2004,219
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,E,0.0,2005-05-08,2004-08-08,2004,220
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,E,0.0,2005-05-09,2004-08-09,2004,221
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,V,5.0,2005-05-10,2004-08-10,2004,222
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,V,4.0,2005-05-11,2004-08-11,2004,223
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,E,0.0,2005-05-12,2004-08-12,2004,224
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,E,0.0,2005-05-13,2004-08-13,2004,225
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,E,0.0,2005-05-14,2004-08-14,2004,226
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,E,0.0,2005-05-15,2004-08-15,2004,227
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,E,0.0,2005-05-16,2004-08-16,2004,228
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,E,0.0,2005-05-17,2004-08-17,2004,229
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,E,0.0,2005-05-18,2004-08-18,2004,230
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,E,0.0,2005-05-19,2004-08-19,2004,231
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,E,0.0,2005-05-20,2004-08-20,2004,232
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,E,0.0,2005-05-21,2004-08-21,2004,233
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,E,0.0,2005-05-22,2004-08-22,2004,234
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,E,0.0,2005-05-23,2004-08-23,2004,235
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,E,0.0,2005-05-24,2004-08-24,2004,236
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,E,0.0,2005-05-25,2004-08-25,2004,237
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,E,0.0,2005-05-26,2004-08-26,2004,238
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,V,0.0,2005-05-27,2004-08-27,2004,239
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,V,0.0,2005-05-28,2004-08-28,2004,240
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,E,0.0,2005-05-29,2004-08-29,2004,241
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,E,0.0,2005-05-30,2004-08-30,2004,242
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,E,0.0,2005-05-31,2004-08-31,2004,243
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,E,0.0,2005-06-01,2004-09-01,2004,244
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,E,0.0,2005-06-02,2004-09-02,2004,245
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,E,0.0,2005-06-03,2004-09-03,2004,246
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,E,0.0,2005-06-04,2004-09-04,2004,247
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,E,0.0,2005-06-05,2004-09-05,2004,248
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,E,0.0,2005-06-06,2004-09-06,2004,249
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,E,0.0,2005-06-07,2004-09-07,2004,250
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,E,0.0,2005-06-08,2004-09-08,2004,251
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,E,0.0,2005-06-09,2004-09-09,2004,252
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,E,0.0,2005-06-10,2004-09-10,2004,253
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,E,0.0,2005-06-11,2004-09-11,2004,254
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,E,0.0,2005-06-12,2004-09-12,2004,255
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,E,0.0,2005-06-13,2004-09-13,2004,256
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,E,0.0,2005-06-14,2004-09-14,2004,257
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,E,0.0,2005-06-15,2004-09-15,2004,258
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,E,0.0,2005-06-16,2004-09-16,2004,259
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,E,0.0,2005-06-17,2004-09-17,2004,260
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,E,0.0,2005-06-18,2004-09-18,2004,261
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,E,0.0,2005-06-19,2004-09-19,2004,262
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,E,0.0,2005-06-20,2004-09-20,2004,263
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,E,0.0,2005-06-21,2004-09-21,2004,264
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,E,0.0,2005-06-22,2004-09-22,2004,265
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,E,0.0,2005-06-23,2004-09-23,2004,266
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,E,0.0,2005-06-24,2004-09-24,2004,267
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,E,0.0,2005-06-25,2004-09-25,2004,268
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,V,0.0,2005-06-26,2004-09-26,2004,269
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,E,0.0,2005-06-27,2004-09-27,2004,270
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,E,0.0,2005-06-28,2004-09-28,2004,271
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,E,0.0,2005-06-29,2004-09-29,2004,272
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,E,0.0,2005-06-30,2004-09-30,2004,273
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,E,0.0,2005-07-01,2004-10-01,2004,274
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,E,0.0,2005-07-02,2004-10-02,2004,275
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,E,0.0,2005-07-03,2004-10-03,2004,276
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,V,0.0,2005-07-04,2004-10-04,2004,277
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,E,0.0,2005-07-05,2004-10-05,2004,278
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,E,0.0,2005-07-06,2004-10-06,2004,279
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,E,0.0,2005-07-07,2004-10-07,2004,280
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,E,0.0,2005-07-08,2004-10-08,2004,281
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,E,0.0,2005-07-09,2004-10-09,2004,282
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,E,0.0,2005-07-10,2004-10-10,2004,283
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,E,0.0,2005-07-11,2004-10-11,2004,284
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,1010:OR:SNTL,2001-09-04 08:00:00,DAILY,in,OBSERVED,E,0.0,2005-07-12,2004-10-12,2004,285
